unit_index,selected,characters,event_count,A,E,I,O,U,original_record_or_text
46,0,383,15,0.673345307582,0.395512620635,0.206156971537,0.501703555719,-0.294864090041,"{""blur_score"":0.1027,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":5.7e-05,""edge_density"":0.102414,""foreground_ratio"":0.042601,""frame_difference"":1.7e-05,""frame_id"":45,""luma_std"":0.681426,""mean_hue"":0.236035,""mean_luma"":0.753061,""mean_saturation"":0.148585,""mean_value"":0.78891,""motion_energy"":0.0,""scene_cut_score"":0.000314,""texture_entropy"":0.566125,""timestamp_ms"":2250}"
47,0,400,15,0.766005162835,0.36313438745,0.267947863402,0.321456039963,-0.474927126366,"{""blur_score"":0.102573,""change_center_x"":0.84507,""change_center_y"":0.105882,""color_shift"":7.1e-05,""edge_density"":0.102453,""foreground_ratio"":0.042523,""frame_difference"":5.4e-05,""frame_id"":46,""luma_std"":0.681446,""mean_hue"":0.236027,""mean_luma"":0.753054,""mean_saturation"":0.148576,""mean_value"":0.788897,""motion_energy"":0.000195,""scene_cut_score"":0.000531,""texture_entropy"":0.565727,""timestamp_ms"":2300}"
48,0,401,15,0.76678370191,0.362501551793,0.267690030016,0.320986200838,-0.475510015622,"{""blur_score"":0.102572,""change_center_x"":0.844644,""change_center_y"":0.103896,""color_shift"":9.8e-05,""edge_density"":0.102336,""foreground_ratio"":0.042484,""frame_difference"":7.9e-05,""frame_id"":47,""luma_std"":0.681448,""mean_hue"":0.235987,""mean_luma"":0.753064,""mean_saturation"":0.148581,""mean_value"":0.788908,""motion_energy"":0.000428,""scene_cut_score"":0.000942,""texture_entropy"":0.565991,""timestamp_ms"":2350}"
49,0,384,15,0.673341532088,0.395515488139,0.206349063224,0.501504098884,-0.294837010792,"{""blur_score"":0.102569,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":5e-05,""edge_density"":0.102336,""foreground_ratio"":0.042484,""frame_difference"":1.4e-05,""frame_id"":48,""luma_std"":0.681447,""mean_hue"":0.235969,""mean_luma"":0.753059,""mean_saturation"":0.148589,""mean_value"":0.788901,""motion_energy"":0.0,""scene_cut_score"":0.000169,""texture_entropy"":0.565929,""timestamp_ms"":2400}"
50,0,400,15,0.765659879359,0.363291042736,0.267695046753,0.322601410388,-0.474114780663,"{""blur_score"":0.102554,""change_center_x"":0.84331,""change_center_y"":0.107143,""color_shift"":0.000131,""edge_density"":0.102298,""foreground_ratio"":0.042523,""frame_difference"":0.000102,""frame_id"":49,""luma_std"":0.681424,""mean_hue"":0.235925,""mean_luma"":0.753085,""mean_saturation"":0.1486,""mean_value"":0.788952,""motion_energy"":0.000312,""scene_cut_score"":0.000889,""texture_entropy"":0.566009,""timestamp_ms"":2450}"
51,0,386,15,0.673277624307,0.395529736732,0.206377756565,0.501356564234,-0.294759662996,"{""blur_score"":0.102572,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":3.4e-05,""edge_density"":0.102298,""foreground_ratio"":0.042484,""frame_difference"":1.8e-05,""frame_id"":50,""luma_std"":0.681437,""mean_hue"":0.235956,""mean_luma"":0.753082,""mean_saturation"":0.148599,""mean_value"":0.788942,""motion_energy"":0.0,""scene_cut_score"":0.000158,""texture_entropy"":0.565467,""timestamp_ms"":2500}"
52,0,386,15,0.673412045414,0.395522108088,0.206352271822,0.501521466582,-0.294873954108,"{""blur_score"":0.102538,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":3.9e-05,""edge_density"":0.102298,""foreground_ratio"":0.042523,""frame_difference"":2.4e-05,""frame_id"":51,""luma_std"":0.681418,""mean_hue"":0.235941,""mean_luma"":0.753101,""mean_saturation"":0.148599,""mean_value"":0.788959,""motion_energy"":0.0,""scene_cut_score"":0.000197,""texture_entropy"":0.565914,""timestamp_ms"":2550}"
53,0,395,15,0.768210913351,0.361079614142,0.266364016096,0.319226483679,-0.476407537981,"{""blur_score"":0.102698,""change_center_x"":0.840376,""change_center_y"":0.10084,""color_shift"":6.7e-05,""edge_density"":0.102336,""foreground_ratio"":0.042523,""frame_difference"":7.2e-05,""frame_id"":52,""luma_std"":0.681292,""mean_hue"":0.23594,""mean_luma"":0.753146,""mean_saturation"":0.14857,""mean_value"":0.789009,""motion_energy"":7.8e-05,""scene_cut_score"":0.000611,""texture_entropy"":0.5662,""timestamp_ms"":2600}"
54,0,383,15,0.67337443232,0.395631516561,0.206285327957,0.501809397728,-0.294896079114,"{""blur_score"":0.102449,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":4.6e-05,""edge_density"":0.102375,""foreground_ratio"":0.042523,""frame_difference"":5e-05,""frame_id"":53,""luma_std"":0.681391,""mean_hue"":0.235948,""mean_luma"":0.753106,""mean_saturation"":0.148599,""mean_value"":0.78897,""motion_energy"":0.0,""scene_cut_score"":0.000459,""texture_entropy"":0.565922,""timestamp_ms"":2650}"
55,0,397,15,0.766485969703,0.362731777411,0.267620953401,0.320843697368,-0.475301638172,"{""blur_score"":0.102644,""change_center_x"":0.8444,""change_center_y"":0.104442,""color_shift"":6.3e-05,""edge_density"":0.102453,""foreground_ratio"":0.042523,""frame_difference"":6.8e-05,""frame_id"":54,""luma_std"":0.681518,""mean_hue"":0.235961,""mean_luma"":0.753075,""mean_saturation"":0.148635,""mean_value"":0.788942,""motion_energy"":0.000273,""scene_cut_score"":0.0007,""texture_entropy"":0.565537,""timestamp_ms"":2700}"
56,0,401,15,0.765665353323,0.363430264975,0.267991618133,0.322479360213,-0.474256927227,"{""blur_score"":0.102507,""change_center_x"":0.844484,""change_center_y"":0.107143,""color_shift"":6.2e-05,""edge_density"":0.102336,""foreground_ratio"":0.042523,""frame_difference"":6.6e-05,""frame_id"":55,""luma_std"":0.681343,""mean_hue"":0.235943,""mean_luma"":0.753111,""mean_saturation"":0.148593,""mean_value"":0.788978,""motion_energy"":0.000312,""scene_cut_score"":0.000804,""texture_entropy"":0.565852,""timestamp_ms"":2750}"
57,0,382,15,0.673427099019,0.395487797483,0.20638649913,0.501438416888,-0.294868774032,"{""blur_score"":0.10251,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":2.6e-05,""edge_density"":0.102336,""foreground_ratio"":0.042523,""frame_difference"":7e-06,""frame_id"":56,""luma_std"":0.681343,""mean_hue"":0.235958,""mean_luma"":0.753106,""mean_saturation"":0.148594,""mean_value"":0.788971,""motion_energy"":0.0,""scene_cut_score"":8.4e-05,""texture_entropy"":0.565819,""timestamp_ms"":2800}"
58,0,400,15,0.766392752872,0.362936660514,0.267776523767,0.32123301626,-0.475325329402,"{""blur_score"":0.102596,""change_center_x"":0.84507,""change_center_y"":0.105042,""color_shift"":6.3e-05,""edge_density"":0.102453,""foreground_ratio"":0.042562,""frame_difference"":4.8e-05,""frame_id"":57,""luma_std"":0.681366,""mean_hue"":0.235955,""mean_luma"":0.753105,""mean_saturation"":0.148587,""mean_value"":0.788972,""motion_energy"":0.000156,""scene_cut_score"":0.000716,""texture_entropy"":0.566022,""timestamp_ms"":2850}"
59,0,384,15,0.673392355306,0.39551286192,0.206237486828,0.501544863465,-0.294896859504,"{""blur_score"":0.102602,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":4.7e-05,""edge_density"":0.102453,""foreground_ratio"":0.042601,""frame_difference"":1.1e-05,""frame_id"":58,""luma_std"":0.68137,""mean_hue"":0.236008,""mean_luma"":0.753099,""mean_saturation"":0.148611,""mean_value"":0.788972,""motion_energy"":0.0,""scene_cut_score"":0.00015,""texture_entropy"":0.565945,""timestamp_ms"":2900}"
60,0,398,15,0.766529567542,0.361722332365,0.265157010417,0.323661670021,-0.472669479838,"{""blur_score"":0.10232,""change_center_x"":0.831508,""change_center_y"":0.106443,""color_shift"":6.7e-05,""edge_density"":0.102142,""foreground_ratio"":0.042523,""frame_difference"":6.9e-05,""frame_id"":59,""luma_std"":0.681402,""mean_hue"":0.236001,""mean_luma"":0.753094,""mean_saturation"":0.14861,""mean_value"":0.788971,""motion_energy"":0.00035,""scene_cut_score"":0.001412,""texture_entropy"":0.566067,""timestamp_ms"":2950}"
61,0,381,15,0.673638725494,0.395425898046,0.206525817605,0.501531409059,-0.294978588247,"{""blur_score"":0.102317,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":4.9e-05,""edge_density"":0.102142,""foreground_ratio"":0.042523,""frame_difference"":9e-06,""frame_id"":60,""luma_std"":0.6814,""mean_hue"":0.235998,""mean_luma"":0.75309,""mean_saturation"":0.148613,""mean_value"":0.788969,""motion_energy"":0.0,""scene_cut_score"":0.000142,""texture_entropy"":0.566043,""timestamp_ms"":3000}"
62,0,383,15,0.673692822572,0.395427146088,0.206543192815,0.501493012732,-0.294995514635,"{""blur_score"":0.102319,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1.8e-05,""edge_density"":0.102142,""foreground_ratio"":0.042523,""frame_difference"":6e-06,""frame_id"":61,""luma_std"":0.681399,""mean_hue"":0.235992,""mean_luma"":0.753094,""mean_saturation"":0.148621,""mean_value"":0.788975,""motion_energy"":0.0,""scene_cut_score"":6.8e-05,""texture_entropy"":0.566114,""timestamp_ms"":3050}"
63,0,400,15,0.765976829368,0.363146295473,0.267948661481,0.321868381775,-0.474465801713,"{""blur_score"":0.102462,""change_center_x"":0.844027,""change_center_y"":0.106443,""color_shift"":9.2e-05,""edge_density"":0.102103,""foreground_ratio"":0.042562,""frame_difference"":8.7e-05,""frame_id"":62,""luma_std"":0.681604,""mean_hue"":0.235972,""mean_luma"":0.753048,""mean_saturation"":0.148677,""mean_value"":0.788935,""motion_energy"":0.00035,""scene_cut_score"":0.000737,""texture_entropy"":0.565463,""timestamp_ms"":3100}"
64,0,383,15,0.673581557712,0.395482011352,0.206483460155,0.501317170788,-0.294931771135,"{""blur_score"":0.102462,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1.7e-05,""edge_density"":0.102103,""foreground_ratio"":0.042562,""frame_difference"":7e-06,""frame_id"":63,""luma_std"":0.681586,""mean_hue"":0.235955,""mean_luma"":0.753052,""mean_saturation"":0.148675,""mean_value"":0.788941,""motion_energy"":0.0,""scene_cut_score"":6.9e-05,""texture_entropy"":0.565876,""timestamp_ms"":3150}"
65,0,399,15,0.765463162444,0.363601404015,0.26817210249,0.322697435379,-0.473939864402,"{""blur_score"":0.102485,""change_center_x"":0.8444,""change_center_y"":0.108043,""color_shift"":5.4e-05,""edge_density"":0.102181,""foreground_ratio"":0.042523,""frame_difference"":5.2e-05,""frame_id"":64,""luma_std"":0.681449,""mean_hue"":0.235957,""mean_luma"":0.753071,""mean_saturation"":0.148623,""mean_value"":0.788955,""motion_energy"":0.000273,""scene_cut_score"":0.000599,""texture_entropy"":0.565924,""timestamp_ms"":3200}"
66,0,381,15,0.673539477646,0.39546198827,0.206457801728,0.501396185296,-0.294901487206,"{""blur_score"":0.102483,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":2e-05,""edge_density"":0.102181,""foreground_ratio"":0.042523,""frame_difference"":7e-06,""frame_id"":65,""luma_std"":0.681449,""mean_hue"":0.235951,""mean_luma"":0.753076,""mean_saturation"":0.148628,""mean_value"":0.788961,""motion_energy"":0.0,""scene_cut_score"":7.6e-05,""texture_entropy"":0.565947,""timestamp_ms"":3250}"
67,0,400,15,0.765005477051,0.364113918303,0.268416335842,0.323156981174,-0.473710046775,"{""blur_score"":0.102323,""change_center_x"":0.84507,""change_center_y"":0.109244,""color_shift"":4.6e-05,""edge_density"":0.102259,""foreground_ratio"":0.042601,""frame_difference"":4.8e-05,""frame_id"":66,""luma_std"":0.681467,""mean_hue"":0.235973,""mean_luma"":0.753078,""mean_saturation"":0.148637,""mean_value"":0.788963,""motion_energy"":0.000156,""scene_cut_score"":0.000564,""texture_entropy"":0.565657,""timestamp_ms"":3300}"
68,0,401,15,0.767028191806,0.362484774779,0.267826668878,0.321026725295,-0.475623046505,"{""blur_score"":0.102337,""change_center_x"":0.844644,""change_center_y"":0.103896,""color_shift"":9.5e-05,""edge_density"":0.102103,""foreground_ratio"":0.042562,""frame_difference"":7.9e-05,""frame_id"":67,""luma_std"":0.681466,""mean_hue"":0.235972,""mean_luma"":0.753075,""mean_saturation"":0.148648,""mean_value"":0.788962,""motion_energy"":0.000428,""scene_cut_score"":0.001052,""texture_entropy"":0.565911,""timestamp_ms"":3350}"
69,0,381,15,0.673645298299,0.39544749339,0.20653465301,0.501393980959,-0.294977942135,"{""blur_score"":0.10234,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":2.1e-05,""edge_density"":0.102103,""foreground_ratio"":0.042562,""frame_difference"":7e-06,""frame_id"":68,""luma_std"":0.681467,""mean_hue"":0.235975,""mean_luma"":0.75307,""mean_saturation"":0.148645,""mean_value"":0.788956,""motion_energy"":0.0,""scene_cut_score"":7.9e-05,""texture_entropy"":0.565888,""timestamp_ms"":3400}"
70,0,398,15,0.766007935248,0.363174215634,0.267905223596,0.322489079861,-0.474240264172,"{""blur_score"":0.102332,""change_center_x"":0.84331,""change_center_y"":0.107143,""color_shift"":7.8e-05,""edge_density"":0.102025,""foreground_ratio"":0.042601,""frame_difference"":7.5e-05,""frame_id"":69,""luma_std"":0.68142,""mean_hue"":0.235972,""mean_luma"":0.753083,""mean_saturation"":0.14864,""mean_value"":0.788973,""motion_energy"":0.000312,""scene_cut_score"":0.000765,""texture_entropy"":0.566004,""timestamp_ms"":3450}"
71,0,383,15,0.673635863207,0.395397067884,0.206543781595,0.5013400952,-0.29494363781,"{""blur_score"":0.102335,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":3.7e-05,""edge_density"":0.102025,""foreground_ratio"":0.042601,""frame_difference"":8e-06,""frame_id"":70,""luma_std"":0.681438,""mean_hue"":0.236016,""mean_luma"":0.753079,""mean_saturation"":0.14864,""mean_value"":0.788965,""motion_energy"":0.0,""scene_cut_score"":0.000117,""texture_entropy"":0.565603,""timestamp_ms"":3500}"
72,0,385,15,0.673728187992,0.395397843696,0.206502704854,0.501585855085,-0.294985333162,"{""blur_score"":0.102336,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":5.3e-05,""edge_density"":0.101986,""foreground_ratio"":0.042601,""frame_difference"":1.2e-05,""frame_id"":71,""luma_std"":0.681419,""mean_hue"":0.236006,""mean_luma"":0.753079,""mean_saturation"":0.148651,""mean_value"":0.788974,""motion_energy"":0.0,""scene_cut_score"":0.000282,""texture_entropy"":0.56603,""timestamp_ms"":3550}"
73,0,401,15,0.766467243465,0.362572817028,0.267339834477,0.321913574031,-0.474241050118,"{""blur_score"":0.102229,""change_center_x"":0.840376,""change_center_y"":0.106443,""color_shift"":5.1e-05,""edge_density"":0.102025,""foreground_ratio"":0.042523,""frame_difference"":3.1e-05,""frame_id"":72,""luma_std"":0.681394,""mean_hue"":0.236006,""mean_luma"":0.753078,""mean_saturation"":0.148637,""mean_value"":0.788969,""motion_energy"":0.000117,""scene_cut_score"":0.000376,""texture_entropy"":0.565991,""timestamp_ms"":3600}"
74,0,381,15,0.673752967882,0.395399262243,0.206627399475,0.501437074961,-0.294994001938,"{""blur_score"":0.102232,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":2e-05,""edge_density"":0.102025,""foreground_ratio"":0.042523,""frame_difference"":7e-06,""frame_id"":73,""luma_std"":0.681398,""mean_hue"":0.236006,""mean_luma"":0.753081,""mean_saturation"":0.148643,""mean_value"":0.788973,""motion_energy"":0.0,""scene_cut_score"":7.8e-05,""texture_entropy"":0.565944,""timestamp_ms"":3650}"
75,0,400,15,0.766013361589,0.363295094535,0.268091599857,0.321866767931,-0.474702541283,"{""blur_score"":0.102444,""change_center_x"":0.84507,""change_center_y"":0.106443,""color_shift"":6.1e-05,""edge_density"":0.102142,""foreground_ratio"":0.042601,""frame_difference"":6.4e-05,""frame_id"":74,""luma_std"":0.681533,""mean_hue"":0.236029,""mean_luma"":0.753051,""mean_saturation"":0.148678,""mean_value"":0.788946,""motion_energy"":0.000234,""scene_cut_score"":0.000792,""texture_entropy"":0.565582,""timestamp_ms"":3700}"
76,0,398,15,0.765786937043,0.363548242918,0.268424591221,0.322759490024,-0.474283563031,"{""blur_score"":0.102315,""change_center_x"":0.84554,""change_center_y"":0.107563,""color_shift"":6.3e-05,""edge_density"":0.101986,""foreground_ratio"":0.042601,""frame_difference"":7.1e-05,""frame_id"":75,""luma_std"":0.681353,""mean_hue"":0.236015,""mean_luma"":0.753091,""mean_saturation"":0.148642,""mean_value"":0.788987,""motion_energy"":0.000389,""scene_cut_score"":0.000946,""texture_entropy"":0.5659,""timestamp_ms"":3750}"
77,0,384,15,0.673742944274,0.395401011314,0.206486726643,0.501582096915,-0.29500978477,"{""blur_score"":0.102311,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":3.4e-05,""edge_density"":0.102025,""foreground_ratio"":0.04264,""frame_difference"":1.5e-05,""frame_id"":76,""luma_std"":0.681349,""mean_hue"":0.236013,""mean_luma"":0.75308,""mean_saturation"":0.148643,""mean_value"":0.788978,""motion_energy"":0.0,""scene_cut_score"":0.000257,""texture_entropy"":0.565956,""timestamp_ms"":3800}"
78,0,398,15,0.766409324331,0.363156705956,0.268205018862,0.321584234748,-0.475267707774,"{""blur_score"":0.102401,""change_center_x"":0.846009,""change_center_y"":0.105882,""color_shift"":5.7e-05,""edge_density"":0.102142,""foreground_ratio"":0.042718,""frame_difference"":4.7e-05,""frame_id"":77,""luma_std"":0.681382,""mean_hue"":0.23601,""mean_luma"":0.753078,""mean_saturation"":0.148651,""mean_value"":0.788976,""motion_energy"":0.000195,""scene_cut_score"":0.0007,""texture_entropy"":0.566104,""timestamp_ms"":3850}"
79,0,383,15,0.67365252479,0.395414927012,0.206425407352,0.501342809367,-0.295007878452,"{""blur_score"":0.102398,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1.7e-05,""edge_density"":0.102142,""foreground_ratio"":0.042718,""frame_difference"":7e-06,""frame_id"":78,""luma_std"":0.681402,""mean_hue"":0.236029,""mean_luma"":0.753078,""mean_saturation"":0.148652,""mean_value"":0.788974,""motion_energy"":0.0,""scene_cut_score"":6.8e-05,""texture_entropy"":0.565656,""timestamp_ms"":3900}"
80,0,399,15,0.76679482656,0.361214420087,0.26479921651,0.322915833803,-0.472560928975,"{""blur_score"":0.102528,""change_center_x"":0.829706,""change_center_y"":0.106188,""color_shift"":8.9e-05,""edge_density"":0.102142,""foreground_ratio"":0.04264,""frame_difference"":9.4e-05,""frame_id"":79,""luma_std"":0.68142,""mean_hue"":0.236005,""mean_luma"":0.753074,""mean_saturation"":0.148678,""mean_value"":0.788974,""motion_energy"":0.000428,""scene_cut_score"":0.000648,""texture_entropy"":0.566032,""timestamp_ms"":3950}"
81,0,398,15,0.636589425794,0.331865552303,0.0138511955187,0.673320039079,-0.0715670329597,"{""blur_score"":0.102514,""change_center_x"":0.042254,""change_center_y"":0.97479,""color_shift"":7.3e-05,""edge_density"":0.102181,""foreground_ratio"":0.04264,""frame_difference"":1.4e-05,""frame_id"":80,""luma_std"":0.681422,""mean_hue"":0.236129,""mean_luma"":0.753063,""mean_saturation"":0.148686,""mean_value"":0.788964,""motion_energy"":3.9e-05,""scene_cut_score"":0.000333,""texture_entropy"":0.565823,""timestamp_ms"":4000}"
82,0,383,15,0.673626876718,0.395414007707,0.206367110536,0.501431916522,-0.294909293655,"{""blur_score"":0.102506,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":3.7e-05,""edge_density"":0.102181,""foreground_ratio"":0.04264,""frame_difference"":1e-05,""frame_id"":81,""luma_std"":0.681424,""mean_hue"":0.236117,""mean_luma"":0.753071,""mean_saturation"":0.148696,""mean_value"":0.788975,""motion_energy"":0.0,""scene_cut_score"":0.000124,""texture_entropy"":0.565806,""timestamp_ms"":4050}"
83,0,398,15,0.765920332517,0.363169961692,0.267765371178,0.322106271779,-0.474334902377,"{""blur_score"":0.102626,""change_center_x"":0.844027,""change_center_y"":0.106443,""color_shift"":0.000121,""edge_density"":0.102025,""foreground_ratio"":0.04264,""frame_difference"":8.3e-05,""frame_id"":82,""luma_std"":0.68162,""mean_hue"":0.23604,""mean_luma"":0.753031,""mean_saturation"":0.148747,""mean_value"":0.788933,""motion_energy"":0.00035,""scene_cut_score"":0.001125,""texture_entropy"":0.565328,""timestamp_ms"":4100}"
84,0,399,15,0.765459627849,0.363592283266,0.267955283438,0.322776119196,-0.473914169366,"{""blur_score"":0.102658,""change_center_x"":0.8444,""change_center_y"":0.108043,""color_shift"":9.3e-05,""edge_density"":0.102142,""foreground_ratio"":0.042718,""frame_difference"":5.7e-05,""frame_id"":83,""luma_std"":0.681451,""mean_hue"":0.236015,""mean_luma"":0.753063,""mean_saturation"":0.148707,""mean_value"":0.788968,""motion_energy"":0.000273,""scene_cut_score"":0.000819,""texture_entropy"":0.565773,""timestamp_ms"":4150}"
85,0,386,15,0.673533407225,0.395403322569,0.206289245684,0.501378664283,-0.294863345227,"{""blur_score"":0.102654,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":5.9e-05,""edge_density"":0.102142,""foreground_ratio"":0.042679,""frame_difference"":1.1e-05,""frame_id"":84,""luma_std"":0.681447,""mean_hue"":0.236051,""mean_luma"":0.753058,""mean_saturation"":0.148689,""mean_value"":0.788954,""motion_energy"":0.0,""scene_cut_score"":0.000172,""texture_entropy"":0.565776,""timestamp_ms"":4200}"
86,0,385,15,0.673580796398,0.39542933535,0.206275974702,0.501505326595,-0.294859187096,"{""blur_score"":0.102634,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":5.2e-05,""edge_density"":0.102103,""foreground_ratio"":0.042679,""frame_difference"":1.5e-05,""frame_id"":85,""luma_std"":0.681451,""mean_hue"":0.236064,""mean_luma"":0.753058,""mean_saturation"":0.148714,""mean_value"":0.78896,""motion_energy"":0.0,""scene_cut_score"":0.000297,""texture_entropy"":0.565847,""timestamp_ms"":4250}"
87,0,400,15,0.767280188046,0.362319826799,0.26775617709,0.320027567276,-0.476032006381,"{""blur_score"":0.102472,""change_center_x"":0.84507,""change_center_y"":0.103241,""color_shift"":6.4e-05,""edge_density"":0.102181,""foreground_ratio"":0.042718,""frame_difference"":5.1e-05,""frame_id"":86,""luma_std"":0.681482,""mean_hue"":0.236071,""mean_luma"":0.753054,""mean_saturation"":0.148757,""mean_value"":0.788961,""motion_energy"":0.000273,""scene_cut_score"":0.000615,""texture_entropy"":0.565413,""timestamp_ms"":4300}"
